1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	2	1
11	3	1
12	2	1
13	3	1
14	2	1
16	2	1
17	2	1
18	2	1
19	2	1
15	3	1
20	2	1
21	3	1
22	2	1
23	3	1
24	2	1
26	2	1
25	3	1
27	2	1
28	3	1
29	2	1
30	3	1
31	2	1
33	2	1
32	3	1
34	2	1
35	3	1
37	3	1
36	2	1
38	3	1
39	2	1
40	3	1
41	2	1
42	3	1
43	2	1
44	3	1
45	2	1
46	3	1
47	2	1
49	2	1
48	3	1
51	3	1
52	3	1
53	3	1
54	3	1
55	3	1
50	2	1
56	2	1
57	2	1
58	2	1
59	2	1
60	2	1
61	2	1
62	2	1
